Rocket,Launch,Mach Number,Pitch (deg),Roll (deg),drag vector (N),Total Drag (N),C_D vector,Total C_D,Moment x_locations,Moments (Nm),C_M vectors
Athena,v2,0.6,1,45,"[-166.516, -42.223, -42.838]",177.046,"[-0.465, -0.118, -0.12]",0.494,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.072, 30.191, -30.117], [0.072, 25.907, -25.894], [0.072, 21.623, -21.672], [0.072, 17.339, -17.45], [0.072, 13.055, -13.227], [0.072, 8.772, -9.005], [0.072, 4.488, -4.783], [0.072, 0.204, -0.561], [0.072, -4.08, 3.662], [0.072, -8.364, 7.884], [0.072, -12.647, 12.106], [0.072, -16.931, 16.329], [0.072, -21.215, 20.551], [0.072, -25.499, 24.773], [0.072, -29.783, 28.995], [0.072, -34.066, 33.218], [0.072, -38.35, 37.44], [0.072, -42.634, 41.662], [0.072, -46.918, 45.884], [0.072, -51.201, 50.107], [0.072, -55.485, 54.329], [0.072, -59.769, 58.551], [0.072, -64.053, 62.774], [0.072, -68.337, 66.996], [0.072, -72.62, 71.218]]","[[0.002, 0.643, -0.642], [0.002, 0.552, -0.552], [0.002, 0.461, -0.462], [0.002, 0.369, -0.372], [0.002, 0.278, -0.282], [0.002, 0.187, -0.192], [0.002, 0.096, -0.102], [0.002, 0.004, -0.012], [0.002, -0.087, 0.078], [0.002, -0.178, 0.168], [0.002, -0.269, 0.258], [0.002, -0.361, 0.348], [0.002, -0.452, 0.438], [0.002, -0.543, 0.528], [0.002, -0.635, 0.618], [0.002, -0.726, 0.708], [0.002, -0.817, 0.798], [0.002, -0.908, 0.888], [0.002, -1.0, 0.978], [0.002, -1.091, 1.067], [0.002, -1.182, 1.157], [0.002, -1.273, 1.247], [0.002, -1.365, 1.337], [0.002, -1.456, 1.427], [0.002, -1.547, 1.517]]"
Athena,v2,0.25,3,30,"[-30.436, -14.047, -26.501]",42.731,"[-0.489, -0.226, -0.426]",0.687,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.085, 19.895, -11.238], [0.085, 17.245, -9.834], [0.085, 14.595, -8.429], [0.085, 11.944, -7.024], [0.085, 9.294, -5.62], [0.085, 6.644, -4.215], [0.085, 3.994, -2.81], [0.085, 1.344, -1.406], [0.085, -1.306, -0.001], [0.085, -3.956, 1.404], [0.085, -6.606, 2.808], [0.085, -9.256, 4.213], [0.085, -11.906, 5.618], [0.085, -14.556, 7.022], [0.085, -17.206, 8.427], [0.085, -19.856, 9.832], [0.085, -22.507, 11.236], [0.085, -25.157, 12.641], [0.085, -27.807, 14.046], [0.085, -30.457, 15.45], [0.085, -33.107, 16.855], [0.085, -35.757, 18.26], [0.085, -38.407, 19.664], [0.085, -41.057, 21.069], [0.085, -43.707, 22.474]]","[[0.01, 2.441, -1.379], [0.01, 2.116, -1.207], [0.01, 1.791, -1.034], [0.01, 1.466, -0.862], [0.01, 1.14, -0.69], [0.01, 0.815, -0.517], [0.01, 0.49, -0.345], [0.01, 0.165, -0.173], [0.01, -0.16, -0.0], [0.01, -0.485, 0.172], [0.01, -0.811, 0.345], [0.01, -1.136, 0.517], [0.01, -1.461, 0.689], [0.01, -1.786, 0.862], [0.01, -2.111, 1.034], [0.01, -2.437, 1.207], [0.01, -2.762, 1.379], [0.01, -3.087, 1.551], [0.01, -3.412, 1.724], [0.01, -3.737, 1.896], [0.01, -4.063, 2.068], [0.01, -4.388, 2.241], [0.01, -4.713, 2.413], [0.01, -5.038, 2.585], [0.01, -5.363, 2.758]]"
Athena,v2,0.35,1,45,"[-57.868, -12.871, -13.245]",60.744,"[-0.475, -0.106, -0.109]",0.498,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.258, 10.15, -10.122], [0.258, 8.826, -8.835], [0.258, 7.501, -7.548], [0.258, 6.177, -6.26], [0.258, 4.852, -4.973], [0.258, 3.527, -3.686], [0.258, 2.203, -2.399], [0.258, 0.878, -1.112], [0.258, -0.446, 0.175], [0.258, -1.771, 1.462], [0.258, -3.095, 2.75], [0.258, -4.42, 4.037], [0.258, -5.744, 5.324], [0.258, -7.069, 6.611], [0.258, -8.394, 7.898], [0.258, -9.718, 9.185], [0.258, -11.043, 10.472], [0.258, -12.367, 11.759], [0.258, -13.692, 13.047], [0.258, -15.016, 14.334], [0.258, -16.341, 15.621], [0.258, -17.665, 16.908], [0.258, -18.99, 18.195], [0.258, -20.314, 19.482], [0.258, -21.639, 20.769]]","[[0.016, 0.635, -0.634], [0.016, 0.553, -0.553], [0.016, 0.47, -0.473], [0.016, 0.387, -0.392], [0.016, 0.304, -0.311], [0.016, 0.221, -0.231], [0.016, 0.138, -0.15], [0.016, 0.055, -0.07], [0.016, -0.028, 0.011], [0.016, -0.111, 0.092], [0.016, -0.194, 0.172], [0.016, -0.277, 0.253], [0.016, -0.36, 0.333], [0.016, -0.443, 0.414], [0.016, -0.526, 0.494], [0.016, -0.608, 0.575], [0.016, -0.691, 0.656], [0.016, -0.774, 0.736], [0.016, -0.857, 0.817], [0.016, -0.94, 0.897], [0.016, -1.023, 0.978], [0.016, -1.106, 1.059], [0.016, -1.189, 1.139], [0.016, -1.272, 1.22], [0.016, -1.355, 1.3]]"
Athena,v2,0.7,3,30,"[-229.741, -123.314, -233.535]",350.037,"[-0.471, -0.253, -0.479]",0.718,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.283, 156.155, -88.37], [0.283, 132.802, -76.039], [0.283, 109.448, -63.707], [0.283, 86.095, -51.376], [0.283, 62.741, -39.045], [0.283, 39.388, -26.713], [0.283, 16.034, -14.382], [0.283, -7.319, -2.051], [0.283, -30.673, 10.281], [0.283, -54.026, 22.612], [0.283, -77.38, 34.944], [0.283, -100.733, 47.275], [0.283, -124.087, 59.606], [0.283, -147.44, 71.938], [0.283, -170.794, 84.269], [0.283, -194.147, 96.601], [0.283, -217.501, 108.932], [0.283, -240.854, 121.263], [0.283, -264.208, 133.595], [0.283, -287.561, 145.926], [0.283, -310.915, 158.257], [0.283, -334.268, 170.589], [0.283, -357.622, 182.92], [0.283, -380.975, 195.252], [0.283, -404.329, 207.583]]","[[0.004, 2.444, -1.383], [0.004, 2.079, -1.19], [0.004, 1.713, -0.997], [0.004, 1.348, -0.804], [0.004, 0.982, -0.611], [0.004, 0.617, -0.418], [0.004, 0.251, -0.225], [0.004, -0.115, -0.032], [0.004, -0.48, 0.161], [0.004, -0.846, 0.354], [0.004, -1.211, 0.547], [0.004, -1.577, 0.74], [0.004, -1.942, 0.933], [0.004, -2.308, 1.126], [0.004, -2.673, 1.319], [0.004, -3.039, 1.512], [0.004, -3.404, 1.705], [0.004, -3.77, 1.898], [0.004, -4.135, 2.091], [0.004, -4.501, 2.284], [0.004, -4.867, 2.477], [0.004, -5.232, 2.67], [0.004, -5.598, 2.863], [0.004, -5.963, 3.056], [0.004, -6.329, 3.249]]"
Athena,v2,0.8,13,0,"[-305.909, -73.697, -1873.603]",1899.842,"[-0.48, -0.116, -2.941]",2.982,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[-2.749, 1351.27, -28.809], [-2.749, 1163.91, -21.44], [-2.749, 976.55, -14.07], [-2.749, 789.189, -6.7], [-2.749, 601.829, 0.669], [-2.749, 414.469, 8.039], [-2.749, 227.108, 15.409], [-2.749, 39.748, 22.779], [-2.749, -147.612, 30.148], [-2.749, -334.973, 37.518], [-2.749, -522.333, 44.888], [-2.749, -709.693, 52.257], [-2.749, -897.053, 59.627], [-2.749, -1084.414, 66.997], [-2.749, -1271.774, 74.366], [-2.749, -1459.134, 81.736], [-2.749, -1646.495, 89.106], [-2.749, -1833.855, 96.476], [-2.749, -2021.215, 103.845], [-2.749, -2208.576, 111.215], [-2.749, -2395.936, 118.585], [-2.749, -2583.296, 125.954], [-2.749, -2770.656, 133.324], [-2.749, -2958.017, 140.694], [-2.749, -3145.377, 148.064]]","[[-0.033, 16.193, -0.345], [-0.033, 13.948, -0.257], [-0.033, 11.703, -0.169], [-0.033, 9.457, -0.08], [-0.033, 7.212, 0.008], [-0.033, 4.967, 0.096], [-0.033, 2.722, 0.185], [-0.033, 0.476, 0.273], [-0.033, -1.769, 0.361], [-0.033, -4.014, 0.45], [-0.033, -6.259, 0.538], [-0.033, -8.505, 0.626], [-0.033, -10.75, 0.715], [-0.033, -12.995, 0.803], [-0.033, -15.241, 0.891], [-0.033, -17.486, 0.98], [-0.033, -19.731, 1.068], [-0.033, -21.976, 1.156], [-0.033, -24.222, 1.244], [-0.033, -26.467, 1.333], [-0.033, -28.712, 1.421], [-0.033, -30.957, 1.509], [-0.033, -33.203, 1.598], [-0.033, -35.448, 1.686], [-0.033, -37.693, 1.774]]"
Athena,v2,0.7,2,30,"[-229.191, -83.217, -153.801]",288.285,"[-0.47, -0.171, -0.315]",0.591,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.037, 102.53, -58.197], [0.037, 87.15, -49.876], [0.037, 71.77, -41.554], [0.037, 56.389, -33.232], [0.037, 41.009, -24.911], [0.037, 25.629, -16.589], [0.037, 10.249, -8.267], [0.037, -5.131, 0.055], [0.037, -20.511, 8.376], [0.037, -35.891, 16.698], [0.037, -51.271, 25.02], [0.037, -66.651, 33.341], [0.037, -82.031, 41.663], [0.037, -97.411, 49.985], [0.037, -112.791, 58.307], [0.037, -128.172, 66.628], [0.037, -143.552, 74.95], [0.037, -158.932, 83.272], [0.037, -174.312, 91.593], [0.037, -189.692, 99.915], [0.037, -205.072, 108.237], [0.037, -220.452, 116.558], [0.037, -235.832, 124.88], [0.037, -251.212, 133.202], [0.037, -266.592, 141.524]]","[[0.001, 1.605, -0.911], [0.001, 1.364, -0.781], [0.001, 1.123, -0.65], [0.001, 0.883, -0.52], [0.001, 0.642, -0.39], [0.001, 0.401, -0.26], [0.001, 0.16, -0.129], [0.001, -0.08, 0.001], [0.001, -0.321, 0.131], [0.001, -0.562, 0.261], [0.001, -0.803, 0.392], [0.001, -1.043, 0.522], [0.001, -1.284, 0.652], [0.001, -1.525, 0.782], [0.001, -1.765, 0.913], [0.001, -2.006, 1.043], [0.001, -2.247, 1.173], [0.001, -2.488, 1.303], [0.001, -2.728, 1.434], [0.001, -2.969, 1.564], [0.001, -3.21, 1.694], [0.001, -3.451, 1.824], [0.001, -3.691, 1.955], [0.001, -3.932, 2.085], [0.001, -4.173, 2.215]]"
Athena,v2,0.25,2,30,"[-30.335, -9.493, -17.291]",36.185,"[-0.488, -0.153, -0.278]",0.582,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.071, 13.073, -7.428], [0.071, 11.344, -6.479], [0.071, 9.615, -5.529], [0.071, 7.886, -4.58], [0.071, 6.157, -3.631], [0.071, 4.428, -2.681], [0.071, 2.699, -1.732], [0.071, 0.97, -0.783], [0.071, -0.759, 0.167], [0.071, -2.489, 1.116], [0.071, -4.218, 2.065], [0.071, -5.947, 3.015], [0.071, -7.676, 3.964], [0.071, -9.405, 4.913], [0.071, -11.134, 5.863], [0.071, -12.863, 6.812], [0.071, -14.592, 7.761], [0.071, -16.321, 8.711], [0.071, -18.05, 9.66], [0.071, -19.779, 10.609], [0.071, -21.508, 11.559], [0.071, -23.238, 12.508], [0.071, -24.967, 13.457], [0.071, -26.696, 14.407], [0.071, -28.425, 15.356]]","[[0.009, 1.604, -0.912], [0.009, 1.392, -0.795], [0.009, 1.18, -0.678], [0.009, 0.968, -0.562], [0.009, 0.756, -0.446], [0.009, 0.543, -0.329], [0.009, 0.331, -0.213], [0.009, 0.119, -0.096], [0.009, -0.093, 0.02], [0.009, -0.305, 0.137], [0.009, -0.518, 0.253], [0.009, -0.73, 0.37], [0.009, -0.942, 0.486], [0.009, -1.154, 0.603], [0.009, -1.366, 0.719], [0.009, -1.578, 0.836], [0.009, -1.791, 0.952], [0.009, -2.003, 1.069], [0.009, -2.215, 1.185], [0.009, -2.427, 1.302], [0.009, -2.639, 1.418], [0.009, -2.852, 1.535], [0.009, -3.064, 1.651], [0.009, -3.276, 1.768], [0.009, -3.488, 1.884]]"
Athena,v2,0.5,7,30,"[-117.423, -137.695, -276.25]",330.246,"[-0.472, -0.553, -1.11]",1.327,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.897, 204.551, -118.171], [0.897, 176.926, -104.402], [0.897, 149.301, -90.632], [0.897, 121.676, -76.863], [0.897, 94.051, -63.093], [0.897, 66.425, -49.324], [0.897, 38.8, -35.554], [0.897, 11.175, -21.785], [0.897, -16.45, -8.015], [0.897, -44.075, 5.754], [0.897, -71.7, 19.524], [0.897, -99.325, 33.293], [0.897, -126.95, 47.063], [0.897, -154.575, 60.832], [0.897, -182.2, 74.602], [0.897, -209.825, 88.371], [0.897, -237.45, 102.141], [0.897, -265.075, 115.91], [0.897, -292.7, 129.679], [0.897, -320.325, 143.449], [0.897, -347.95, 157.218], [0.897, -375.575, 170.988], [0.897, -403.2, 184.757], [0.897, -430.825, 198.527], [0.897, -458.45, 212.296]]","[[0.028, 6.275, -3.625], [0.028, 5.428, -3.203], [0.028, 4.58, -2.78], [0.028, 3.733, -2.358], [0.028, 2.885, -1.936], [0.028, 2.038, -1.513], [0.028, 1.19, -1.091], [0.028, 0.343, -0.668], [0.028, -0.505, -0.246], [0.028, -1.352, 0.177], [0.028, -2.2, 0.599], [0.028, -3.047, 1.021], [0.028, -3.895, 1.444], [0.028, -4.742, 1.866], [0.028, -5.59, 2.289], [0.028, -6.437, 2.711], [0.028, -7.285, 3.134], [0.028, -8.132, 3.556], [0.028, -8.98, 3.978], [0.028, -9.827, 4.401], [0.028, -10.675, 4.823], [0.028, -11.522, 5.246], [0.028, -12.369, 5.668], [0.028, -13.217, 6.09], [0.028, -14.064, 6.513]]"
Athena,v2,0.15,5,45,"[-11.796, -12.807, -12.912]",21.677,"[-0.527, -0.572, -0.577]",0.968,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.034, 10.217, -10.365], [0.034, 8.925, -9.084], [0.034, 7.634, -7.803], [0.034, 6.343, -6.522], [0.034, 5.052, -5.242], [0.034, 3.761, -3.961], [0.034, 2.469, -2.68], [0.034, 1.178, -1.399], [0.034, -0.113, -0.119], [0.034, -1.404, 1.162], [0.034, -2.696, 2.443], [0.034, -3.987, 3.724], [0.034, -5.278, 5.004], [0.034, -6.569, 6.285], [0.034, -7.861, 7.566], [0.034, -9.152, 8.846], [0.034, -10.443, 10.127], [0.034, -11.734, 11.408], [0.034, -13.026, 12.689], [0.034, -14.317, 13.969], [0.034, -15.608, 15.25], [0.034, -16.899, 16.531], [0.034, -18.191, 17.812], [0.034, -19.482, 19.092], [0.034, -20.773, 20.373]]","[[0.012, 3.483, -3.533], [0.012, 3.042, -3.096], [0.012, 2.602, -2.66], [0.012, 2.162, -2.223], [0.012, 1.722, -1.787], [0.012, 1.282, -1.35], [0.012, 0.842, -0.914], [0.012, 0.402, -0.477], [0.012, -0.039, -0.041], [0.012, -0.479, 0.396], [0.012, -0.919, 0.833], [0.012, -1.359, 1.269], [0.012, -1.799, 1.706], [0.012, -2.239, 2.142], [0.012, -2.68, 2.579], [0.012, -3.12, 3.015], [0.012, -3.56, 3.452], [0.012, -4.0, 3.889], [0.012, -4.44, 4.325], [0.012, -4.88, 4.762], [0.012, -5.32, 5.198], [0.012, -5.76, 5.635], [0.012, -6.201, 6.072], [0.012, -6.641, 6.508], [0.012, -7.081, 6.945]]"
Athena,v2,0.05,7,30,"[-1.451, -1.34, -2.688]",3.335,"[-0.583, -0.539, -1.08]",1.34,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.011, 2.124, -1.227], [0.011, 1.855, -1.093], [0.011, 1.587, -0.959], [0.011, 1.318, -0.825], [0.011, 1.049, -0.691], [0.011, 0.78, -0.557], [0.011, 0.511, -0.423], [0.011, 0.243, -0.289], [0.011, -0.026, -0.155], [0.011, -0.295, -0.021], [0.011, -0.564, 0.113], [0.011, -0.832, 0.247], [0.011, -1.101, 0.381], [0.011, -1.37, 0.515], [0.011, -1.639, 0.649], [0.011, -1.907, 0.783], [0.011, -2.176, 0.917], [0.011, -2.445, 1.051], [0.011, -2.714, 1.185], [0.011, -2.982, 1.319], [0.011, -3.251, 1.453], [0.011, -3.52, 1.587], [0.011, -3.789, 1.721], [0.011, -4.057, 1.855], [0.011, -4.326, 1.989]]","[[0.034, 6.516, -3.764], [0.034, 5.691, -3.353], [0.034, 4.869, -2.942], [0.034, 4.043, -2.531], [0.034, 3.218, -2.12], [0.034, 2.393, -1.709], [0.034, 1.568, -1.298], [0.034, 0.745, -0.887], [0.034, -0.08, -0.476], [0.034, -0.905, -0.064], [0.034, -1.73, 0.347], [0.034, -2.552, 0.758], [0.034, -3.378, 1.169], [0.034, -4.203, 1.58], [0.034, -5.028, 1.991], [0.034, -5.85, 2.402], [0.034, -6.676, 2.813], [0.034, -7.501, 3.224], [0.034, -8.326, 3.635], [0.034, -9.148, 4.046], [0.034, -9.974, 4.458], [0.034, -10.799, 4.869], [0.034, -11.624, 5.28], [0.034, -12.446, 5.691], [0.034, -13.271, 6.102]]"
Athena,v2,0.4,5,45,"[-75.73, -94.103, -94.059]",153.093,"[-0.476, -0.591, -0.591]",0.961,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.318, 70.859, -72.009], [0.318, 61.453, -62.599], [0.318, 52.047, -53.188], [0.318, 42.641, -43.778], [0.318, 33.235, -34.368], [0.318, 23.829, -24.958], [0.318, 14.423, -15.547], [0.318, 5.017, -6.137], [0.318, -4.389, 3.273], [0.318, -13.795, 12.683], [0.318, -23.2, 22.094], [0.318, -32.606, 31.504], [0.318, -42.012, 40.914], [0.318, -51.418, 50.324], [0.318, -60.824, 59.735], [0.318, -70.23, 69.145], [0.318, -79.636, 78.555], [0.318, -89.042, 87.966], [0.318, -98.448, 97.376], [0.318, -107.854, 106.786], [0.318, -117.26, 116.196], [0.318, -126.665, 125.607], [0.318, -136.071, 135.017], [0.318, -145.477, 144.427], [0.318, -154.883, 153.837]]","[[0.015, 3.397, -3.452], [0.015, 2.946, -3.001], [0.015, 2.495, -2.55], [0.015, 2.044, -2.098], [0.015, 1.593, -1.647], [0.015, 1.142, -1.196], [0.015, 0.691, -0.745], [0.015, 0.24, -0.294], [0.015, -0.21, 0.157], [0.015, -0.661, 0.608], [0.015, -1.112, 1.059], [0.015, -1.563, 1.51], [0.015, -2.014, 1.961], [0.015, -2.465, 2.412], [0.015, -2.916, 2.863], [0.015, -3.366, 3.314], [0.015, -3.817, 3.766], [0.015, -4.268, 4.217], [0.015, -4.719, 4.668], [0.015, -5.17, 5.119], [0.015, -5.621, 5.57], [0.015, -6.072, 6.021], [0.015, -6.523, 6.472], [0.015, -6.973, 6.923], [0.015, -7.424, 7.374]]"
Athena,v2,0.4,4,45,"[-75.835, -74.371, -74.428]",129.698,"[-0.476, -0.467, -0.467]",0.814,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.246, 55.674, -55.997], [0.246, 48.232, -48.56], [0.246, 40.789, -41.123], [0.246, 33.346, -33.686], [0.246, 25.903, -26.248], [0.246, 18.461, -18.811], [0.246, 11.018, -11.374], [0.246, 3.575, -3.937], [0.246, -3.868, 3.5], [0.246, -11.31, 10.937], [0.246, -18.753, 18.374], [0.246, -26.196, 25.812], [0.246, -33.639, 33.249], [0.246, -41.081, 40.686], [0.246, -48.524, 48.123], [0.246, -55.967, 55.56], [0.246, -63.41, 62.997], [0.246, -70.852, 70.434], [0.246, -78.295, 77.872], [0.246, -85.738, 85.309], [0.246, -93.181, 92.746], [0.246, -100.624, 100.183], [0.246, -108.066, 107.62], [0.246, -115.509, 115.057], [0.246, -122.952, 122.494]]","[[0.012, 2.669, -2.684], [0.012, 2.312, -2.328], [0.012, 1.955, -1.971], [0.012, 1.598, -1.615], [0.012, 1.242, -1.258], [0.012, 0.885, -0.902], [0.012, 0.528, -0.545], [0.012, 0.171, -0.189], [0.012, -0.185, 0.168], [0.012, -0.542, 0.524], [0.012, -0.899, 0.881], [0.012, -1.256, 1.237], [0.012, -1.612, 1.594], [0.012, -1.969, 1.95], [0.012, -2.326, 2.307], [0.012, -2.683, 2.663], [0.012, -3.04, 3.02], [0.012, -3.396, 3.376], [0.012, -3.753, 3.733], [0.012, -4.11, 4.089], [0.012, -4.467, 4.446], [0.012, -4.823, 4.802], [0.012, -5.18, 5.159], [0.012, -5.537, 5.515], [0.012, -5.894, 5.872]]"
Athena,v2,0.15,4,45,"[-11.984, -10.058, -10.237]",18.696,"[-0.535, -0.449, -0.457]",0.835,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.024, 8.058, -8.063], [0.024, 7.034, -7.057], [0.024, 6.01, -6.052], [0.024, 4.987, -5.046], [0.024, 3.963, -4.04], [0.024, 2.939, -3.034], [0.024, 1.916, -2.029], [0.024, 0.892, -1.023], [0.024, -0.132, -0.017], [0.024, -1.155, 0.989], [0.024, -2.179, 1.994], [0.024, -3.203, 3.0], [0.024, -4.226, 4.006], [0.024, -5.25, 5.012], [0.024, -6.274, 6.017], [0.024, -7.297, 7.023], [0.024, -8.321, 8.029], [0.024, -9.345, 9.035], [0.024, -10.368, 10.04], [0.024, -11.392, 11.046], [0.024, -12.416, 12.052], [0.024, -13.439, 13.058], [0.024, -14.463, 14.063], [0.024, -15.487, 15.069], [0.024, -16.51, 16.075]]","[[0.008, 2.747, -2.748], [0.008, 2.398, -2.406], [0.008, 2.049, -2.063], [0.008, 1.7, -1.72], [0.008, 1.351, -1.377], [0.008, 1.002, -1.034], [0.008, 0.653, -0.692], [0.008, 0.304, -0.349], [0.008, -0.045, -0.006], [0.008, -0.394, 0.337], [0.008, -0.743, 0.68], [0.008, -1.092, 1.023], [0.008, -1.441, 1.366], [0.008, -1.79, 1.708], [0.008, -2.139, 2.051], [0.008, -2.487, 2.394], [0.008, -2.836, 2.737], [0.008, -3.185, 3.08], [0.008, -3.534, 3.422], [0.008, -3.883, 3.765], [0.008, -4.232, 4.108], [0.008, -4.581, 4.451], [0.008, -4.93, 4.794], [0.008, -5.279, 5.137], [0.008, -5.628, 5.479]]"
Athena,v2,0.75,9,15,"[-270.281, -185.385, -1029.308]",1080.229,"[-0.483, -0.331, -1.839]",1.929,"[-3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[4.584, 717.362, -187.223], [4.584, 614.431, -168.685], [4.584, 511.5, -150.146], [4.584, 408.569, -131.608], [4.584, 305.638, -113.069], [4.584, 202.707, -94.531], [4.584, 99.776, -75.992], [4.584, -3.154, -57.454], [4.584, -106.085, -38.915], [4.584, -209.016, -20.377], [4.584, -311.947, -1.838], [4.584, -414.878, 16.7], [4.584, -517.809, 35.238], [4.584, -620.739, 53.777], [4.584, -723.67, 72.315], [4.584, -826.601, 90.854], [4.584, -929.532, 109.392], [4.584, -1032.463, 127.931], [4.584, -1135.394, 146.469], [4.584, -1238.324, 165.008], [4.584, -1341.255, 183.546], [4.584, -1444.186, 202.085], [4.584, -1547.117, 220.623], [4.584, -1650.048, 239.161], [4.584, -1752.979, 257.7]]","[[0.063, 9.781, -2.553], [0.063, 8.378, -2.3], [0.063, 6.974, -2.047], [0.063, 5.571, -1.794], [0.063, 4.167, -1.542], [0.063, 2.764, -1.289], [0.063, 1.36, -1.036], [0.063, -0.043, -0.783], [0.063, -1.446, -0.531], [0.063, -2.85, -0.278], [0.063, -4.253, -0.025], [0.063, -5.657, 0.228], [0.063, -7.06, 0.48], [0.063, -8.464, 0.733], [0.063, -9.867, 0.986], [0.063, -11.271, 1.239], [0.063, -12.674, 1.492], [0.063, -14.077, 1.744], [0.063, -15.481, 1.997], [0.063, -16.884, 2.25], [0.063, -18.288, 2.503], [0.063, -19.691, 2.755], [0.063, -21.095, 3.008], [0.063, -22.498, 3.261], [0.063, -23.902, 3.514]]"
