Rocket,Launch,Mach Number,Pitch (deg),Roll (deg),drag vector (N),Total Drag (N),C_D vector,Total C_D,Moment x_locations,Moments (Nm),C_M vectors
Hyperion,v1,1.3,4,0,"[-956.274, -22.672, -1441.981]",1730.4,"[-0.569, -0.013, -0.857]",1.029,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.838, 1056.881, -32.703], [0.838, 912.683, -30.436], [0.838, 768.485, -28.168], [0.838, 624.287, -25.901], [0.838, 480.089, -23.634], [0.838, 335.891, -21.367], [0.838, 191.693, -19.1], [0.838, 47.494, -16.833], [0.838, -96.704, -14.565], [0.838, -240.902, -12.298], [0.838, -385.1, -10.031], [0.838, -529.298, -7.764], [0.838, -673.496, -5.497], [0.838, -817.694, -3.23], [0.838, -961.892, -0.962], [0.838, -1106.09, 1.305], [0.838, -1250.288, 3.572], [0.838, -1394.486, 5.839], [0.838, -1538.685, 8.106], [0.838, -1682.883, 10.373], [0.838, -1827.081, 12.64], [0.838, -1971.279, 14.908], [0.838, -2115.477, 17.175], [0.838, -2259.675, 19.442], [0.838, -2403.873, 21.709], [0.838, -2548.071, 23.976], [0.838, -2692.269, 26.243], [0.838, -2836.467, 28.511], [0.838, -2980.666, 30.778], [0.838, -3124.864, 33.045]]","[[0.004, 4.796, -0.148], [0.004, 4.142, -0.138], [0.004, 3.488, -0.128], [0.004, 2.833, -0.118], [0.004, 2.179, -0.107], [0.004, 1.524, -0.097], [0.004, 0.87, -0.087], [0.004, 0.216, -0.076], [0.004, -0.439, -0.066], [0.004, -1.093, -0.056], [0.004, -1.748, -0.046], [0.004, -2.402, -0.035], [0.004, -3.056, -0.025], [0.004, -3.711, -0.015], [0.004, -4.365, -0.004], [0.004, -5.02, 0.006], [0.004, -5.674, 0.016], [0.004, -6.328, 0.026], [0.004, -6.983, 0.037], [0.004, -7.637, 0.047], [0.004, -8.292, 0.057], [0.004, -8.946, 0.068], [0.004, -9.6, 0.078], [0.004, -10.255, 0.088], [0.004, -10.909, 0.099], [0.004, -11.564, 0.109], [0.004, -12.218, 0.119], [0.004, -12.872, 0.129], [0.004, -13.527, 0.14], [0.004, -14.181, 0.15]]"
Hyperion,v1,1.0,0,0,"[-616.874, -1.194, 1.136]",616.877,"[-0.62, -0.001, 0.001]",0.62,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[-0.21, -2.466, -0.074], [-0.21, -2.353, 0.045], [-0.21, -2.239, 0.165], [-0.21, -2.125, 0.284], [-0.21, -2.012, 0.404], [-0.21, -1.898, 0.523], [-0.21, -1.785, 0.643], [-0.21, -1.671, 0.762], [-0.21, -1.557, 0.881], [-0.21, -1.444, 1.001], [-0.21, -1.33, 1.12], [-0.21, -1.217, 1.24], [-0.21, -1.103, 1.359], [-0.21, -0.989, 1.478], [-0.21, -0.876, 1.598], [-0.21, -0.762, 1.717], [-0.21, -0.649, 1.837], [-0.21, -0.535, 1.956], [-0.21, -0.421, 2.076], [-0.21, -0.308, 2.195], [-0.21, -0.194, 2.314], [-0.21, -0.081, 2.434], [-0.21, 0.033, 2.553], [-0.21, 0.147, 2.673], [-0.21, 0.26, 2.792], [-0.21, 0.374, 2.912], [-0.21, 0.487, 3.031], [-0.21, 0.601, 3.15], [-0.21, 0.715, 3.27], [-0.21, 0.828, 3.389]]","[[-0.002, -0.019, -0.001], [-0.002, -0.018, 0.0], [-0.002, -0.017, 0.001], [-0.002, -0.016, 0.002], [-0.002, -0.015, 0.003], [-0.002, -0.015, 0.004], [-0.002, -0.014, 0.005], [-0.002, -0.013, 0.006], [-0.002, -0.012, 0.007], [-0.002, -0.011, 0.008], [-0.002, -0.01, 0.009], [-0.002, -0.009, 0.01], [-0.002, -0.008, 0.01], [-0.002, -0.008, 0.011], [-0.002, -0.007, 0.012], [-0.002, -0.006, 0.013], [-0.002, -0.005, 0.014], [-0.002, -0.004, 0.015], [-0.002, -0.003, 0.016], [-0.002, -0.002, 0.017], [-0.002, -0.001, 0.018], [-0.002, -0.001, 0.019], [-0.002, 0.0, 0.02], [-0.002, 0.001, 0.021], [-0.002, 0.002, 0.021], [-0.002, 0.003, 0.022], [-0.002, 0.004, 0.023], [-0.002, 0.005, 0.024], [-0.002, 0.005, 0.025], [-0.002, 0.006, 0.026]]"
Hyperion,v1,1.7,0,0,"[-1391.9, -0.601, 1.635]",1391.901,"[-0.484, -0.0, 0.001]",0.484,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.065, -3.289, 0.403], [0.065, -3.126, 0.464], [0.065, -2.962, 0.524], [0.065, -2.799, 0.584], [0.065, -2.635, 0.644], [0.065, -2.472, 0.704], [0.065, -2.308, 0.764], [0.065, -2.145, 0.824], [0.065, -1.981, 0.884], [0.065, -1.818, 0.945], [0.065, -1.654, 1.005], [0.065, -1.491, 1.065], [0.065, -1.327, 1.125], [0.065, -1.164, 1.185], [0.065, -1.0, 1.245], [0.065, -0.837, 1.305], [0.065, -0.673, 1.365], [0.065, -0.51, 1.426], [0.065, -0.346, 1.486], [0.065, -0.183, 1.546], [0.065, -0.019, 1.606], [0.065, 0.144, 1.666], [0.065, 0.308, 1.726], [0.065, 0.471, 1.786], [0.065, 0.635, 1.846], [0.065, 0.798, 1.906], [0.065, 0.962, 1.967], [0.065, 1.125, 2.027], [0.065, 1.289, 2.087], [0.065, 1.452, 2.147]]","[[0.0, -0.009, 0.001], [0.0, -0.008, 0.001], [0.0, -0.008, 0.001], [0.0, -0.007, 0.002], [0.0, -0.007, 0.002], [0.0, -0.007, 0.002], [0.0, -0.006, 0.002], [0.0, -0.006, 0.002], [0.0, -0.005, 0.002], [0.0, -0.005, 0.003], [0.0, -0.004, 0.003], [0.0, -0.004, 0.003], [0.0, -0.004, 0.003], [0.0, -0.003, 0.003], [0.0, -0.003, 0.003], [0.0, -0.002, 0.003], [0.0, -0.002, 0.004], [0.0, -0.001, 0.004], [0.0, -0.001, 0.004], [0.0, -0.0, 0.004], [0.0, -0.0, 0.004], [0.0, 0.0, 0.004], [0.0, 0.001, 0.005], [0.0, 0.001, 0.005], [0.0, 0.002, 0.005], [0.0, 0.002, 0.005], [0.0, 0.003, 0.005], [0.0, 0.003, 0.005], [0.0, 0.003, 0.006], [0.0, 0.004, 0.006]]"
Hyperion,v1,1.1,1,0,"[-734.524, -2.445, -273.452]",783.778,"[-0.61, -0.002, -0.227]",0.651,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[-0.086, 178.597, -3.974], [-0.086, 151.252, -3.73], [-0.086, 123.907, -3.485], [-0.086, 96.562, -3.241], [-0.086, 69.217, -2.996], [-0.086, 41.871, -2.752], [-0.086, 14.526, -2.507], [-0.086, -12.819, -2.263], [-0.086, -40.164, -2.019], [-0.086, -67.509, -1.774], [-0.086, -94.854, -1.53], [-0.086, -122.199, -1.285], [-0.086, -149.545, -1.041], [-0.086, -176.89, -0.796], [-0.086, -204.235, -0.552], [-0.086, -231.58, -0.307], [-0.086, -258.925, -0.063], [-0.086, -286.27, 0.182], [-0.086, -313.616, 0.426], [-0.086, -340.961, 0.67], [-0.086, -368.306, 0.915], [-0.086, -395.651, 1.159], [-0.086, -422.996, 1.404], [-0.086, -450.341, 1.648], [-0.086, -477.687, 1.893], [-0.086, -505.032, 2.137], [-0.086, -532.377, 2.382], [-0.086, -559.722, 2.626], [-0.086, -587.067, 2.87], [-0.086, -614.412, 3.115]]","[[-0.001, 1.132, -0.025], [-0.001, 0.959, -0.024], [-0.001, 0.785, -0.022], [-0.001, 0.612, -0.021], [-0.001, 0.439, -0.019], [-0.001, 0.265, -0.017], [-0.001, 0.092, -0.016], [-0.001, -0.081, -0.014], [-0.001, -0.255, -0.013], [-0.001, -0.428, -0.011], [-0.001, -0.601, -0.01], [-0.001, -0.775, -0.008], [-0.001, -0.948, -0.007], [-0.001, -1.121, -0.005], [-0.001, -1.295, -0.003], [-0.001, -1.468, -0.002], [-0.001, -1.641, -0.0], [-0.001, -1.815, 0.001], [-0.001, -1.988, 0.003], [-0.001, -2.161, 0.004], [-0.001, -2.335, 0.006], [-0.001, -2.508, 0.007], [-0.001, -2.681, 0.009], [-0.001, -2.854, 0.01], [-0.001, -3.028, 0.012], [-0.001, -3.201, 0.014], [-0.001, -3.374, 0.015], [-0.001, -3.548, 0.017], [-0.001, -3.721, 0.018], [-0.001, -3.894, 0.02]]"
Hyperion,v1,1.6,1,0,"[-1280.089, -1.462, -468.749]",1363.215,"[-0.502, -0.001, -0.184]",0.535,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.112, 378.279, -4.707], [0.112, 331.404, -4.561], [0.112, 284.529, -4.415], [0.112, 237.654, -4.268], [0.112, 190.779, -4.122], [0.112, 143.904, -3.976], [0.112, 97.029, -3.83], [0.112, 50.154, -3.683], [0.112, 3.279, -3.537], [0.112, -43.596, -3.391], [0.112, -90.471, -3.245], [0.112, -137.346, -3.099], [0.112, -184.22, -2.952], [0.112, -231.095, -2.806], [0.112, -277.97, -2.66], [0.112, -324.845, -2.514], [0.112, -371.72, -2.367], [0.112, -418.595, -2.221], [0.112, -465.47, -2.075], [0.112, -512.345, -1.929], [0.112, -559.22, -1.782], [0.112, -606.095, -1.636], [0.112, -652.97, -1.49], [0.112, -699.845, -1.344], [0.112, -746.72, -1.198], [0.112, -793.594, -1.051], [0.112, -840.469, -0.905], [0.112, -887.344, -0.759], [0.112, -934.219, -0.613], [0.112, -981.094, -0.466]]","[[0.0, 1.133, -0.014], [0.0, 0.993, -0.014], [0.0, 0.852, -0.013], [0.0, 0.712, -0.013], [0.0, 0.572, -0.012], [0.0, 0.431, -0.012], [0.0, 0.291, -0.011], [0.0, 0.15, -0.011], [0.0, 0.01, -0.011], [0.0, -0.131, -0.01], [0.0, -0.271, -0.01], [0.0, -0.411, -0.009], [0.0, -0.552, -0.009], [0.0, -0.692, -0.008], [0.0, -0.833, -0.008], [0.0, -0.973, -0.008], [0.0, -1.114, -0.007], [0.0, -1.254, -0.007], [0.0, -1.395, -0.006], [0.0, -1.535, -0.006], [0.0, -1.675, -0.005], [0.0, -1.816, -0.005], [0.0, -1.956, -0.004], [0.0, -2.097, -0.004], [0.0, -2.237, -0.004], [0.0, -2.378, -0.003], [0.0, -2.518, -0.003], [0.0, -2.658, -0.002], [0.0, -2.799, -0.002], [0.0, -2.939, -0.001]]"
Hyperion,v1,0.5,4,0,"[-96.172, -3.682, -176.49]",201.026,"[-0.387, -0.015, -0.709]",0.808,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.353, 153.579, -7.315], [0.353, 135.93, -6.947], [0.353, 118.281, -6.579], [0.353, 100.632, -6.211], [0.353, 82.983, -5.843], [0.353, 65.334, -5.474], [0.353, 47.685, -5.106], [0.353, 30.036, -4.738], [0.353, 12.387, -4.37], [0.353, -5.262, -4.001], [0.353, -22.911, -3.633], [0.353, -40.56, -3.265], [0.353, -58.209, -2.897], [0.353, -75.858, -2.529], [0.353, -93.507, -2.16], [0.353, -111.156, -1.792], [0.353, -128.805, -1.424], [0.353, -146.454, -1.056], [0.353, -164.103, -0.688], [0.353, -181.752, -0.319], [0.353, -199.401, 0.049], [0.353, -217.05, 0.417], [0.353, -234.699, 0.785], [0.353, -252.348, 1.154], [0.353, -269.997, 1.522], [0.353, -287.646, 1.89], [0.353, -305.295, 2.258], [0.353, -322.944, 2.626], [0.353, -340.592, 2.995], [0.353, -358.241, 3.363]]","[[0.011, 4.712, -0.224], [0.011, 4.17, -0.213], [0.011, 3.629, -0.202], [0.011, 3.087, -0.191], [0.011, 2.546, -0.179], [0.011, 2.004, -0.168], [0.011, 1.463, -0.157], [0.011, 0.921, -0.145], [0.011, 0.38, -0.134], [0.011, -0.161, -0.123], [0.011, -0.703, -0.111], [0.011, -1.244, -0.1], [0.011, -1.786, -0.089], [0.011, -2.327, -0.078], [0.011, -2.869, -0.066], [0.011, -3.41, -0.055], [0.011, -3.952, -0.044], [0.011, -4.493, -0.032], [0.011, -5.034, -0.021], [0.011, -5.576, -0.01], [0.011, -6.117, 0.002], [0.011, -6.659, 0.013], [0.011, -7.2, 0.024], [0.011, -7.742, 0.035], [0.011, -8.283, 0.047], [0.011, -8.824, 0.058], [0.011, -9.366, 0.069], [0.011, -9.907, 0.081], [0.011, -10.449, 0.092], [0.011, -10.99, 0.103]]"
Hyperion,v1,0.15,1,0,"[-9.682, -0.739, -4.031]",10.514,"[-0.432, -0.033, -0.18]",0.469,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.009, 4.104, -0.77], [0.009, 3.701, -0.696], [0.009, 3.298, -0.623], [0.009, 2.895, -0.549], [0.009, 2.492, -0.475], [0.009, 2.089, -0.401], [0.009, 1.686, -0.327], [0.009, 1.283, -0.253], [0.009, 0.88, -0.179], [0.009, 0.477, -0.106], [0.009, 0.073, -0.032], [0.009, -0.33, 0.042], [0.009, -0.733, 0.116], [0.009, -1.136, 0.19], [0.009, -1.539, 0.264], [0.009, -1.942, 0.338], [0.009, -2.345, 0.411], [0.009, -2.748, 0.485], [0.009, -3.151, 0.559], [0.009, -3.554, 0.633], [0.009, -3.957, 0.707], [0.009, -4.36, 0.781], [0.009, -4.763, 0.854], [0.009, -5.166, 0.928], [0.009, -5.57, 1.002], [0.009, -5.973, 1.076], [0.009, -6.376, 1.15], [0.009, -6.779, 1.224], [0.009, -7.182, 1.298], [0.009, -7.585, 1.371]]","[[0.003, 1.399, -0.262], [0.003, 1.262, -0.237], [0.003, 1.124, -0.212], [0.003, 0.987, -0.187], [0.003, 0.849, -0.162], [0.003, 0.712, -0.137], [0.003, 0.575, -0.111], [0.003, 0.437, -0.086], [0.003, 0.3, -0.061], [0.003, 0.163, -0.036], [0.003, 0.025, -0.011], [0.003, -0.112, 0.014], [0.003, -0.25, 0.04], [0.003, -0.387, 0.065], [0.003, -0.525, 0.09], [0.003, -0.662, 0.115], [0.003, -0.799, 0.14], [0.003, -0.937, 0.165], [0.003, -1.074, 0.191], [0.003, -1.211, 0.216], [0.003, -1.349, 0.241], [0.003, -1.486, 0.266], [0.003, -1.624, 0.291], [0.003, -1.761, 0.316], [0.003, -1.899, 0.342], [0.003, -2.036, 0.367], [0.003, -2.173, 0.392], [0.003, -2.311, 0.417], [0.003, -2.448, 0.442], [0.003, -2.585, 0.467]]"
Hyperion,v1,0.1,0,0,"[-4.447, -0.144, -0.23]",4.455,"[-0.447, -0.014, -0.023]",0.448,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.004, 0.294, -0.118], [0.004, 0.271, -0.104], [0.004, 0.248, -0.089], [0.004, 0.225, -0.075], [0.004, 0.202, -0.061], [0.004, 0.179, -0.046], [0.004, 0.156, -0.032], [0.004, 0.133, -0.018], [0.004, 0.11, -0.003], [0.004, 0.087, 0.011], [0.004, 0.064, 0.025], [0.004, 0.041, 0.04], [0.004, 0.018, 0.054], [0.004, -0.005, 0.068], [0.004, -0.028, 0.083], [0.004, -0.051, 0.097], [0.004, -0.074, 0.112], [0.004, -0.096, 0.126], [0.004, -0.119, 0.14], [0.004, -0.142, 0.155], [0.004, -0.165, 0.169], [0.004, -0.188, 0.183], [0.004, -0.211, 0.198], [0.004, -0.234, 0.212], [0.004, -0.257, 0.226], [0.004, -0.28, 0.241], [0.004, -0.303, 0.255], [0.004, -0.326, 0.269], [0.004, -0.349, 0.284], [0.004, -0.372, 0.298]]","[[0.003, 0.225, -0.091], [0.003, 0.208, -0.08], [0.003, 0.19, -0.068], [0.003, 0.173, -0.058], [0.003, 0.155, -0.047], [0.003, 0.137, -0.035], [0.003, 0.12, -0.025], [0.003, 0.102, -0.014], [0.003, 0.084, -0.002], [0.003, 0.067, 0.008], [0.003, 0.049, 0.019], [0.003, 0.031, 0.031], [0.003, 0.014, 0.041], [0.003, -0.004, 0.052], [0.003, -0.021, 0.064], [0.003, -0.039, 0.074], [0.003, -0.057, 0.086], [0.003, -0.074, 0.097], [0.003, -0.091, 0.107], [0.003, -0.109, 0.119], [0.003, -0.127, 0.13], [0.003, -0.144, 0.14], [0.003, -0.162, 0.152], [0.003, -0.179, 0.163], [0.003, -0.197, 0.173], [0.003, -0.215, 0.185], [0.003, -0.232, 0.196], [0.003, -0.25, 0.206], [0.003, -0.268, 0.218], [0.003, -0.285, 0.229]]"
Hyperion,v1,0.6,0,0,"[-137.652, 0.081, 2.401]",137.673,"[-0.384, 0.0, 0.007]",0.384,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.123, -0.767, 0.2], [0.123, -0.527, 0.192], [0.123, -0.287, 0.184], [0.123, -0.047, 0.176], [0.123, 0.193, 0.168], [0.123, 0.434, 0.16], [0.123, 0.674, 0.151], [0.123, 0.914, 0.143], [0.123, 1.154, 0.135], [0.123, 1.394, 0.127], [0.123, 1.634, 0.119], [0.123, 1.874, 0.111], [0.123, 2.114, 0.103], [0.123, 2.355, 0.095], [0.123, 2.595, 0.087], [0.123, 2.835, 0.079], [0.123, 3.075, 0.071], [0.123, 3.315, 0.062], [0.123, 3.555, 0.054], [0.123, 3.795, 0.046], [0.123, 4.036, 0.038], [0.123, 4.276, 0.03], [0.123, 4.516, 0.022], [0.123, 4.756, 0.014], [0.123, 4.996, 0.006], [0.123, 5.236, -0.002], [0.123, 5.476, -0.01], [0.123, 5.716, -0.018], [0.123, 5.957, -0.026], [0.123, 6.197, -0.035]]","[[0.003, -0.016, 0.004], [0.003, -0.011, 0.004], [0.003, -0.006, 0.004], [0.003, -0.001, 0.004], [0.003, 0.004, 0.004], [0.003, 0.009, 0.003], [0.003, 0.014, 0.003], [0.003, 0.019, 0.003], [0.003, 0.025, 0.003], [0.003, 0.03, 0.003], [0.003, 0.035, 0.003], [0.003, 0.04, 0.002], [0.003, 0.045, 0.002], [0.003, 0.05, 0.002], [0.003, 0.055, 0.002], [0.003, 0.06, 0.002], [0.003, 0.066, 0.002], [0.003, 0.071, 0.001], [0.003, 0.076, 0.001], [0.003, 0.081, 0.001], [0.003, 0.086, 0.001], [0.003, 0.091, 0.001], [0.003, 0.096, 0.0], [0.003, 0.101, 0.0], [0.003, 0.106, 0.0], [0.003, 0.112, -0.0], [0.003, 0.117, -0.0], [0.003, 0.122, -0.0], [0.003, 0.127, -0.001], [0.003, 0.132, -0.001]]"
Hyperion,v1,0.5,1,0,"[-97.238, -0.139, -38.33]",104.52,"[-0.391, -0.001, -0.154]",0.42,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.134, 35.984, -0.846], [0.134, 32.151, -0.832], [0.134, 28.318, -0.818], [0.134, 24.485, -0.804], [0.134, 20.652, -0.79], [0.134, 16.819, -0.776], [0.134, 12.986, -0.763], [0.134, 9.153, -0.749], [0.134, 5.32, -0.735], [0.134, 1.487, -0.721], [0.134, -2.346, -0.707], [0.134, -6.179, -0.693], [0.134, -10.012, -0.679], [0.134, -13.845, -0.665], [0.134, -17.678, -0.651], [0.134, -21.511, -0.637], [0.134, -25.344, -0.623], [0.134, -29.177, -0.609], [0.134, -33.01, -0.595], [0.134, -36.843, -0.581], [0.134, -40.676, -0.567], [0.134, -44.509, -0.553], [0.134, -48.342, -0.54], [0.134, -52.174, -0.526], [0.134, -56.007, -0.512], [0.134, -59.84, -0.498], [0.134, -63.673, -0.484], [0.134, -67.506, -0.47], [0.134, -71.339, -0.456], [0.134, -75.172, -0.442]]","[[0.004, 1.104, -0.026], [0.004, 0.986, -0.026], [0.004, 0.869, -0.025], [0.004, 0.751, -0.025], [0.004, 0.634, -0.024], [0.004, 0.516, -0.024], [0.004, 0.398, -0.023], [0.004, 0.281, -0.023], [0.004, 0.163, -0.023], [0.004, 0.046, -0.022], [0.004, -0.072, -0.022], [0.004, -0.19, -0.021], [0.004, -0.307, -0.021], [0.004, -0.425, -0.02], [0.004, -0.542, -0.02], [0.004, -0.66, -0.02], [0.004, -0.778, -0.019], [0.004, -0.895, -0.019], [0.004, -1.013, -0.018], [0.004, -1.13, -0.018], [0.004, -1.248, -0.017], [0.004, -1.365, -0.017], [0.004, -1.483, -0.017], [0.004, -1.601, -0.016], [0.004, -1.718, -0.016], [0.004, -1.836, -0.015], [0.004, -1.953, -0.015], [0.004, -2.071, -0.014], [0.004, -2.189, -0.014], [0.004, -2.306, -0.014]]"
Hyperion,v1,0.2,1,0,"[-16.755, -0.449, -6.261]",17.892,"[-0.421, -0.011, -0.157]",0.449,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.015, 5.595, -0.384], [0.015, 4.969, -0.339], [0.015, 4.343, -0.295], [0.015, 3.717, -0.25], [0.015, 3.091, -0.205], [0.015, 2.465, -0.16], [0.015, 1.839, -0.115], [0.015, 1.212, -0.07], [0.015, 0.586, -0.025], [0.015, -0.04, 0.02], [0.015, -0.666, 0.064], [0.015, -1.292, 0.109], [0.015, -1.918, 0.154], [0.015, -2.544, 0.199], [0.015, -3.17, 0.244], [0.015, -3.796, 0.289], [0.015, -4.422, 0.334], [0.015, -5.049, 0.378], [0.015, -5.675, 0.423], [0.015, -6.301, 0.468], [0.015, -6.927, 0.513], [0.015, -7.553, 0.558], [0.015, -8.179, 0.603], [0.015, -8.805, 0.648], [0.015, -9.431, 0.693], [0.015, -10.057, 0.737], [0.015, -10.683, 0.782], [0.015, -11.31, 0.827], [0.015, -11.936, 0.872], [0.015, -12.562, 0.917]]","[[0.003, 1.073, -0.074], [0.003, 0.953, -0.065], [0.003, 0.833, -0.057], [0.003, 0.713, -0.048], [0.003, 0.593, -0.039], [0.003, 0.473, -0.031], [0.003, 0.353, -0.022], [0.003, 0.232, -0.013], [0.003, 0.112, -0.005], [0.003, -0.008, 0.004], [0.003, -0.128, 0.012], [0.003, -0.248, 0.021], [0.003, -0.368, 0.03], [0.003, -0.488, 0.038], [0.003, -0.608, 0.047], [0.003, -0.728, 0.055], [0.003, -0.848, 0.064], [0.003, -0.968, 0.072], [0.003, -1.088, 0.081], [0.003, -1.208, 0.09], [0.003, -1.328, 0.098], [0.003, -1.448, 0.107], [0.003, -1.568, 0.116], [0.003, -1.688, 0.124], [0.003, -1.808, 0.133], [0.003, -1.928, 0.141], [0.003, -2.048, 0.15], [0.003, -2.169, 0.159], [0.003, -2.289, 0.167], [0.003, -2.409, 0.176]]"
Hyperion,v1,0.9,2,0,"[-313.506, 0.01, -308.359]",439.74,"[-0.389, 0.0, -0.382]",0.545,"[-3.5, -3.4, -3.3, -3.2, -3.1, -3.0, -2.9, -2.8, -2.7, -2.6, -2.5, -2.4, -2.3, -2.2, -2.1, -2.0, -1.9, -1.8, -1.7, -1.6, -1.5, -1.4, -1.3, -1.2, -1.1, -1.0, -0.9, -0.8, -0.7, -0.6]","[[0.346, 243.261, -6.403], [0.346, 212.425, -6.404], [0.346, 181.59, -6.405], [0.346, 150.754, -6.406], [0.346, 119.918, -6.407], [0.346, 89.082, -6.408], [0.346, 58.246, -6.409], [0.346, 27.41, -6.41], [0.346, -3.426, -6.411], [0.346, -34.261, -6.411], [0.346, -65.097, -6.412], [0.346, -95.933, -6.413], [0.346, -126.769, -6.414], [0.346, -157.605, -6.415], [0.346, -188.441, -6.416], [0.346, -219.277, -6.417], [0.346, -250.113, -6.418], [0.346, -280.948, -6.419], [0.346, -311.784, -6.42], [0.346, -342.62, -6.421], [0.346, -373.456, -6.422], [0.346, -404.292, -6.423], [0.346, -435.128, -6.424], [0.346, -465.964, -6.425], [0.346, -496.8, -6.426], [0.346, -527.635, -6.427], [0.346, -558.471, -6.428], [0.346, -589.307, -6.429], [0.346, -620.143, -6.43], [0.346, -650.979, -6.431]]","[[0.003, 2.303, -0.061], [0.003, 2.011, -0.061], [0.003, 1.719, -0.061], [0.003, 1.427, -0.061], [0.003, 1.135, -0.061], [0.003, 0.843, -0.061], [0.003, 0.552, -0.061], [0.003, 0.26, -0.061], [0.003, -0.032, -0.061], [0.003, -0.324, -0.061], [0.003, -0.616, -0.061], [0.003, -0.908, -0.061], [0.003, -1.2, -0.061], [0.003, -1.492, -0.061], [0.003, -1.784, -0.061], [0.003, -2.076, -0.061], [0.003, -2.368, -0.061], [0.003, -2.66, -0.061], [0.003, -2.952, -0.061], [0.003, -3.244, -0.061], [0.003, -3.536, -0.061], [0.003, -3.828, -0.061], [0.003, -4.12, -0.061], [0.003, -4.412, -0.061], [0.003, -4.704, -0.061], [0.003, -4.996, -0.061], [0.003, -5.288, -0.061], [0.003, -5.58, -0.061], [0.003, -5.872, -0.061], [0.003, -6.164, -0.061]]"
